,Sign,Type
2114,./lenet_images/-RSg7VNESs-MFXM3Gy7Qxw_0.jpg,other-sign
2115,./lenet_images/-RSg7VNESs-MFXM3Gy7Qxw_1.jpg,other-sign
2116,./lenet_images/-RSg7VNESs-MFXM3Gy7Qxw_2.jpg,other-sign
2117,./lenet_images/-RSg7VNESs-MFXM3Gy7Qxw_3.jpg,other-sign
2118,./lenet_images/-Rt2S_XPxeXb6I26hxXoKg_0.jpg,other-sign
2119,./lenet_images/-Rt2S_XPxeXb6I26hxXoKg_1.jpg,other-sign
2120,./lenet_images/-rWPockEQkyFVcoZ2idOJQ_0.jpg,warning--junction-with-a-side-road-perpendicular-right--g1
2121,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_0.jpg,warning--turn-left--g1
2122,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_1.jpg,complementary--chevron-right--g1
2123,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_2.jpg,complementary--maximum-speed-limit-25--g1
2124,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_3.jpg,other-sign
2125,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_4.jpg,other-sign
2126,./lenet_images/-RXDNzx4cpBV22ZoODWTKA_5.jpg,complementary--chevron-left--g1
2127,./lenet_images/-S25eJotq4usbDOyEfNmqQ_0.jpg,other-sign
2128,./lenet_images/-S25eJotq4usbDOyEfNmqQ_1.jpg,other-sign
2129,./lenet_images/-S25eJotq4usbDOyEfNmqQ_2.jpg,other-sign
2130,./lenet_images/-S25eJotq4usbDOyEfNmqQ_3.jpg,other-sign
2131,./lenet_images/-S25eJotq4usbDOyEfNmqQ_4.jpg,other-sign
2132,./lenet_images/-S25eJotq4usbDOyEfNmqQ_5.jpg,other-sign
2133,./lenet_images/-S25eJotq4usbDOyEfNmqQ_6.jpg,other-sign
2134,./lenet_images/-S25eJotq4usbDOyEfNmqQ_7.jpg,other-sign
2135,./lenet_images/-S25eJotq4usbDOyEfNmqQ_8.jpg,other-sign
2136,./lenet_images/-S25eJotq4usbDOyEfNmqQ_9.jpg,other-sign
2137,./lenet_images/-S25eJotq4usbDOyEfNmqQ_10.jpg,other-sign
2138,./lenet_images/-S25eJotq4usbDOyEfNmqQ_11.jpg,other-sign
2139,./lenet_images/-s6qgTTfcV6eFehQiarD-Q_0.jpg,other-sign
2140,./lenet_images/-s6qgTTfcV6eFehQiarD-Q_1.jpg,other-sign
2141,./lenet_images/-s6qgTTfcV6eFehQiarD-Q_2.jpg,other-sign
2142,./lenet_images/-s6qgTTfcV6eFehQiarD-Q_3.jpg,other-sign
2143,./lenet_images/-s6qgTTfcV6eFehQiarD-Q_4.jpg,other-sign
2144,./lenet_images/-S9Oqt155rNhen-FVx7Clg_0.jpg,other-sign
2145,./lenet_images/-S9Oqt155rNhen-FVx7Clg_1.jpg,other-sign
2146,./lenet_images/-S9Oqt155rNhen-FVx7Clg_2.jpg,other-sign
2147,./lenet_images/-SB6zcVMqhxzMHVA832p4g_0.jpg,other-sign
2148,./lenet_images/-SB6zcVMqhxzMHVA832p4g_1.jpg,other-sign
2149,./lenet_images/-SB6zcVMqhxzMHVA832p4g_2.jpg,other-sign
2150,./lenet_images/-SB6zcVMqhxzMHVA832p4g_3.jpg,other-sign
2151,./lenet_images/-sIGw7YYVfp_rKqEzGGOUg_0.jpg,other-sign
2152,./lenet_images/-sIGw7YYVfp_rKqEzGGOUg_1.jpg,other-sign
2153,./lenet_images/-sIGw7YYVfp_rKqEzGGOUg_2.jpg,regulatory--yield--g1
2154,./lenet_images/-sIGw7YYVfp_rKqEzGGOUg_3.jpg,other-sign
2155,./lenet_images/-sIGw7YYVfp_rKqEzGGOUg_4.jpg,other-sign
2156,./lenet_images/-sK8twsW5ucGg2xtzBIbiw_0.jpg,regulatory--turn-right-ahead--g1
2157,./lenet_images/-sK8twsW5ucGg2xtzBIbiw_1.jpg,other-sign
2158,./lenet_images/-sK8twsW5ucGg2xtzBIbiw_2.jpg,regulatory--pass-on-either-side--g1
2159,./lenet_images/-sK8twsW5ucGg2xtzBIbiw_3.jpg,other-sign
2160,./lenet_images/-sK8twsW5ucGg2xtzBIbiw_4.jpg,complementary--obstacle-delineator--g1
2161,./lenet_images/-ssoWlz9mFrAJHR9GOjThQ_0.jpg,other-sign
2162,./lenet_images/-ssoWlz9mFrAJHR9GOjThQ_1.jpg,warning--stop-ahead--g9
2163,./lenet_images/-ssoWlz9mFrAJHR9GOjThQ_2.jpg,other-sign
2164,./lenet_images/-STo6pJxvcb00JQFsteM7Q_0.jpg,regulatory--yield--g1
2165,./lenet_images/-STo6pJxvcb00JQFsteM7Q_1.jpg,regulatory--priority-road--g4
2166,./lenet_images/-STo6pJxvcb00JQFsteM7Q_2.jpg,regulatory--mopeds-and-bicycles-only--g1
2167,./lenet_images/-STo6pJxvcb00JQFsteM7Q_3.jpg,other-sign
2168,./lenet_images/-STo6pJxvcb00JQFsteM7Q_4.jpg,regulatory--mopeds-and-bicycles-only--g1
2169,./lenet_images/-STo6pJxvcb00JQFsteM7Q_5.jpg,regulatory--priority-road--g4
2170,./lenet_images/-STo6pJxvcb00JQFsteM7Q_6.jpg,other-sign
2171,./lenet_images/-SW3byR81ZaY1_Vx164gYw_0.jpg,regulatory--bicycles-only--g1
2172,./lenet_images/-SW3byR81ZaY1_Vx164gYw_1.jpg,other-sign
2173,./lenet_images/-SW3byR81ZaY1_Vx164gYw_2.jpg,other-sign
2174,./lenet_images/-SW3byR81ZaY1_Vx164gYw_3.jpg,regulatory--end-of-speed-limit-zone--g1
2175,./lenet_images/-SW3byR81ZaY1_Vx164gYw_4.jpg,other-sign
2176,./lenet_images/-SW3byR81ZaY1_Vx164gYw_5.jpg,other-sign
2177,./lenet_images/-SW3byR81ZaY1_Vx164gYw_6.jpg,other-sign
2178,./lenet_images/-Sw_d4uwKdikHGFYj1_rEQ_0.jpg,regulatory--no-parking--g2
2179,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_0.jpg,regulatory--priority-road--g4
2180,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_1.jpg,other-sign
2181,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_2.jpg,regulatory--one-way-straight--g1
2182,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_3.jpg,other-sign
2183,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_4.jpg,information--pedestrians-crossing--g1
2184,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_5.jpg,other-sign
2185,./lenet_images/-Sxo50mRpkt1XkSQDxfXJQ_6.jpg,information--pedestrians-crossing--g1
2186,./lenet_images/-t-ZKB38BkyXbWz_JWVzkQ_0.jpg,other-sign
2187,./lenet_images/-TadRvYfw57-cK62sAUeaw_0.jpg,warning--junction-with-a-side-road-perpendicular-right--g1
2188,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_0.jpg,regulatory--no-vehicles-carrying-dangerous-goods--g1
2189,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_1.jpg,regulatory--pass-on-either-side--g1
2190,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_2.jpg,complementary--distance--g2
2191,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_3.jpg,other-sign
2192,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_4.jpg,other-sign
2193,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_5.jpg,other-sign
2194,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_6.jpg,other-sign
2195,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_7.jpg,other-sign
2196,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_8.jpg,other-sign
2197,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_9.jpg,other-sign
2198,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_10.jpg,other-sign
2199,./lenet_images/-TBXUIEoeGRRpcUy9CWhoQ_11.jpg,information--airport--g1
2200,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_0.jpg,information--parking--g1
2201,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_1.jpg,other-sign
2202,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_2.jpg,other-sign
2203,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_3.jpg,information--pedestrians-crossing--g1
2204,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_4.jpg,other-sign
2205,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_5.jpg,other-sign
2206,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_6.jpg,information--tram-bus-stop--g2
2207,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_7.jpg,other-sign
2208,./lenet_images/-tCCn5RcwsaOUanj4rZyFQ_8.jpg,information--pedestrians-crossing--g1
2209,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_0.jpg,regulatory--go-straight-or-turn-right--g1
2210,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_1.jpg,regulatory--stop--g1
2211,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_2.jpg,regulatory--go-straight-or-turn-left--g1
2212,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_3.jpg,other-sign
2213,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_4.jpg,other-sign
2214,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_5.jpg,regulatory--go-straight-or-turn-left--g1
2215,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_6.jpg,complementary--obstacle-delineator--g1
2216,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_7.jpg,complementary--obstacle-delineator--g1
2217,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_8.jpg,complementary--obstacle-delineator--g1
2218,./lenet_images/-TdiGlSGP2F28i1eEBkFeg_9.jpg,other-sign
2219,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_0.jpg,other-sign
2220,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_1.jpg,information--pedestrians-crossing--g1
2221,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_2.jpg,other-sign
2222,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_3.jpg,other-sign
2223,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_4.jpg,information--pedestrians-crossing--g1
2224,./lenet_images/-TEGJZOXJMZG_iYRhA8zMQ_5.jpg,information--pedestrians-crossing--g1
2225,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_0.jpg,regulatory--height-limit--g1
2226,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_1.jpg,regulatory--height-limit--g1
2227,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_2.jpg,warning--roadworks--g3
2228,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_3.jpg,regulatory--no-heavy-goods-vehicles--g2
2229,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_4.jpg,other-sign
2230,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_5.jpg,regulatory--no-heavy-goods-vehicles--g2
2231,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_6.jpg,regulatory--no-heavy-goods-vehicles--g2
2232,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_7.jpg,other-sign
2233,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_8.jpg,other-sign
2234,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_9.jpg,other-sign
2235,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_10.jpg,other-sign
2236,./lenet_images/-tfKvOeKDF0lecXrF2JUWA_11.jpg,complementary--distance--g3
2237,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_0.jpg,regulatory--no-entry--g1
2238,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_1.jpg,regulatory--no-entry--g1
2239,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_2.jpg,other-sign
2240,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_3.jpg,information--parking--g1
2241,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_4.jpg,other-sign
2242,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_5.jpg,other-sign
2243,./lenet_images/-TH7w8sR0zwOQNPDHSK72w_6.jpg,other-sign
2244,./lenet_images/-tj5UooPIFsVdLYQ9yIeGw_0.jpg,regulatory--maximum-speed-limit-40--g1
2245,./lenet_images/-tj5UooPIFsVdLYQ9yIeGw_1.jpg,regulatory--yield--g1
2246,./lenet_images/-tj5UooPIFsVdLYQ9yIeGw_2.jpg,other-sign
2247,./lenet_images/-TKsQ2nk46rPSKxV6l2P0Q_0.jpg,other-sign
2248,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_0.jpg,regulatory--yield--g1
2249,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_1.jpg,regulatory--yield--g1
2250,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_2.jpg,other-sign
2251,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_3.jpg,other-sign
2252,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_4.jpg,regulatory--go-straight--g1
2253,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_5.jpg,other-sign
2254,./lenet_images/-tNPrwFbXoqb0QyvL2_tmA_6.jpg,other-sign
2255,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_0.jpg,complementary--chevron-left--g4
2256,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_1.jpg,other-sign
2257,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_2.jpg,other-sign
2258,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_3.jpg,other-sign
2259,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_4.jpg,complementary--chevron-left--g4
2260,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_5.jpg,complementary--chevron-left--g4
2261,./lenet_images/-toTkwIsASxIfZl7zxdc-Q_6.jpg,other-sign
2262,./lenet_images/-txMQvRDq4J-rCRGZGmqsg_0.jpg,regulatory--road-closed--g2
2263,./lenet_images/-txMQvRDq4J-rCRGZGmqsg_1.jpg,warning--double-reverse-curve-right--g1
2264,./lenet_images/-txMQvRDq4J-rCRGZGmqsg_2.jpg,other-sign
2265,./lenet_images/-tXmz9EWdq9xmU3_9v_EwA_0.jpg,other-sign
2266,./lenet_images/-tXmz9EWdq9xmU3_9v_EwA_1.jpg,regulatory--one-way-left--g3
2267,./lenet_images/-tXmz9EWdq9xmU3_9v_EwA_2.jpg,regulatory--no-heavy-goods-vehicles--g2
2268,./lenet_images/-TYDDitHyit_Fhg0I2-54g_0.jpg,other-sign
2269,./lenet_images/-TYDDitHyit_Fhg0I2-54g_1.jpg,other-sign
2270,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_0.jpg,regulatory--yield--g1
2271,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_1.jpg,regulatory--priority-road--g4
2272,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_2.jpg,complementary--trucks-turn-right--g1
2273,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_3.jpg,other-sign
2274,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_4.jpg,other-sign
2275,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_5.jpg,other-sign
2276,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_6.jpg,other-sign
2277,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_7.jpg,other-sign
2278,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_8.jpg,other-sign
2279,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_9.jpg,other-sign
2280,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_10.jpg,other-sign
2281,./lenet_images/-tZQgiVa7S4VjivzVbCX3Q_11.jpg,other-sign
2282,./lenet_images/-U17_rhtAUGt2NFOUXlYfA_0.jpg,warning--texts--g3
2283,./lenet_images/-U17_rhtAUGt2NFOUXlYfA_1.jpg,other-sign
2284,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_0.jpg,other-sign
2285,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_1.jpg,other-sign
2286,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_2.jpg,information--pedestrians-crossing--g1
2287,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_3.jpg,regulatory--maximum-speed-limit-10--g1
2288,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_4.jpg,regulatory--no-parking--g1
2289,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_5.jpg,warning--road-bump--g1
2290,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_6.jpg,regulatory--no-heavy-goods-vehicles--g1
2291,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_7.jpg,regulatory--no-parking--g1
2292,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_8.jpg,other-sign
2293,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_9.jpg,regulatory--no-parking--g1
2294,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_10.jpg,other-sign
2295,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_11.jpg,other-sign
2296,./lenet_images/-U1qghw2tvCxP0_TW2XiUQ_12.jpg,other-sign
2297,./lenet_images/-U3j2uznHRgz0UpGiEzUQg_0.jpg,other-sign
2298,./lenet_images/-U3j2uznHRgz0UpGiEzUQg_1.jpg,other-sign
2299,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_0.jpg,complementary--chevron-right--g1
2300,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_1.jpg,complementary--one-direction-right--g1
2301,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_2.jpg,other-sign
2302,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_3.jpg,complementary--chevron-right--g1
2303,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_4.jpg,complementary--chevron-right--g1
2304,./lenet_images/-ucKgtdpVH1gTgkaEXQcJw_5.jpg,complementary--chevron-right--g1
2305,./lenet_images/-uhoGH0rMFxBg8Qk2ZNe0A_0.jpg,regulatory--no-u-turn--g2
2306,./lenet_images/-uk6h31OdfnlHtapW3nXWg_0.jpg,regulatory--triple-lanes-turn-left-center-lane--g1
2307,./lenet_images/-uk6h31OdfnlHtapW3nXWg_1.jpg,other-sign
2308,./lenet_images/-uk6h31OdfnlHtapW3nXWg_2.jpg,other-sign
2309,./lenet_images/-uMK7-m6x6VwtUC24h5UGQ_0.jpg,warning--roadworks--g4
2310,./lenet_images/-uMK7-m6x6VwtUC24h5UGQ_1.jpg,regulatory--priority-road--g4
2311,./lenet_images/-uNwsu6YoErjdWzIAtjs7g_0.jpg,other-sign
2312,./lenet_images/-uO_QDYQEu9q0NbaaWBv0g_0.jpg,other-sign
2313,./lenet_images/-UpC0UCSsrawKLPXan32yw_0.jpg,regulatory--maximum-speed-limit-70--g1
2314,./lenet_images/-UpC0UCSsrawKLPXan32yw_1.jpg,regulatory--maximum-speed-limit-70--g1
2315,./lenet_images/-UpC0UCSsrawKLPXan32yw_2.jpg,regulatory--maximum-speed-limit-50--g1
2316,./lenet_images/-UpC0UCSsrawKLPXan32yw_3.jpg,warning--junction-with-a-side-road-perpendicular-right--g1
2317,./lenet_images/-UpC0UCSsrawKLPXan32yw_4.jpg,other-sign
2318,./lenet_images/-UpC0UCSsrawKLPXan32yw_5.jpg,warning--pedestrians-crossing--g5
2319,./lenet_images/-UpC0UCSsrawKLPXan32yw_6.jpg,other-sign
2320,./lenet_images/-UpC0UCSsrawKLPXan32yw_7.jpg,warning--pedestrians-crossing--g5
2321,./lenet_images/-UpC0UCSsrawKLPXan32yw_8.jpg,other-sign
2322,./lenet_images/-UpC0UCSsrawKLPXan32yw_9.jpg,other-sign
2323,./lenet_images/-UpC0UCSsrawKLPXan32yw_10.jpg,other-sign
2324,./lenet_images/-UpC0UCSsrawKLPXan32yw_11.jpg,other-sign
2325,./lenet_images/-UpC0UCSsrawKLPXan32yw_12.jpg,other-sign
2326,./lenet_images/-UpC0UCSsrawKLPXan32yw_13.jpg,other-sign
2327,./lenet_images/-UpC0UCSsrawKLPXan32yw_14.jpg,other-sign
2328,./lenet_images/-UpC0UCSsrawKLPXan32yw_15.jpg,other-sign
2329,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_0.jpg,other-sign
2330,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_1.jpg,warning--pedestrian-stumble-train--g1
2331,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_2.jpg,other-sign
2332,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_3.jpg,warning--pedestrian-stumble-train--g1
2333,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_4.jpg,warning--pedestrian-stumble-train--g1
2334,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_5.jpg,other-sign
2335,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_6.jpg,other-sign
2336,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_7.jpg,other-sign
2337,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_8.jpg,other-sign
2338,./lenet_images/-UPOiSbZxKsOFuBkGrjxtA_9.jpg,other-sign
2339,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_0.jpg,regulatory--stop--g1
2340,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_1.jpg,other-sign
2341,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_2.jpg,other-sign
2342,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_3.jpg,other-sign
2343,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_4.jpg,other-sign
2344,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_5.jpg,other-sign
2345,./lenet_images/-uQw7-vXJivlSZjFQAF2_w_6.jpg,other-sign
2346,./lenet_images/-UREQne4pnoJHZlTuW7Brw_0.jpg,other-sign
2347,./lenet_images/-UREQne4pnoJHZlTuW7Brw_1.jpg,other-sign
2348,./lenet_images/-UREQne4pnoJHZlTuW7Brw_2.jpg,regulatory--keep-right--g1
2349,./lenet_images/-UREQne4pnoJHZlTuW7Brw_3.jpg,regulatory--pass-on-either-side--g1
2350,./lenet_images/-UREQne4pnoJHZlTuW7Brw_4.jpg,other-sign
2351,./lenet_images/-UREQne4pnoJHZlTuW7Brw_5.jpg,other-sign
2352,./lenet_images/-UREQne4pnoJHZlTuW7Brw_6.jpg,other-sign
2353,./lenet_images/-UREQne4pnoJHZlTuW7Brw_7.jpg,other-sign
2354,./lenet_images/-UrryarQA1DQNbe6seQXfA_0.jpg,other-sign
2355,./lenet_images/-UrryarQA1DQNbe6seQXfA_1.jpg,other-sign
2356,./lenet_images/-UrryarQA1DQNbe6seQXfA_2.jpg,other-sign
2357,./lenet_images/-UrryarQA1DQNbe6seQXfA_3.jpg,other-sign
2358,./lenet_images/-UrryarQA1DQNbe6seQXfA_4.jpg,other-sign
2359,./lenet_images/-urzxeTmVrMPhO8qZjmZ7Q_0.jpg,other-sign
2360,./lenet_images/-urzxeTmVrMPhO8qZjmZ7Q_1.jpg,other-sign
2361,./lenet_images/-urzxeTmVrMPhO8qZjmZ7Q_2.jpg,other-sign
2362,./lenet_images/-USJxUPQMMgHpITpzK0Ptg_0.jpg,regulatory--no-stopping--g15
2363,./lenet_images/-USJxUPQMMgHpITpzK0Ptg_1.jpg,other-sign
2364,./lenet_images/-USJxUPQMMgHpITpzK0Ptg_2.jpg,other-sign
2365,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_0.jpg,warning--traffic-merges-right--g1
2366,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_1.jpg,regulatory--no-u-turn--g1
2367,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_2.jpg,other-sign
2368,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_3.jpg,warning--pedestrians-crossing--g4
2369,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_4.jpg,regulatory--stop--g1
2370,./lenet_images/-Uu9SyEFABUp3SjRoUAVrQ_5.jpg,other-sign
2371,./lenet_images/-UvwIycEctkww1bGC80ezA_0.jpg,other-sign
2372,./lenet_images/-UvwIycEctkww1bGC80ezA_1.jpg,other-sign
2373,./lenet_images/-UvwIycEctkww1bGC80ezA_2.jpg,other-sign
2374,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_0.jpg,warning--other-danger--g1
2375,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_1.jpg,regulatory--yield--g1
2376,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_2.jpg,regulatory--roundabout--g1
2377,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_3.jpg,other-sign
2378,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_4.jpg,other-sign
2379,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_5.jpg,other-sign
2380,./lenet_images/-UWs6gMDdr11IYS4h4pikQ_6.jpg,other-sign
2381,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_0.jpg,other-sign
2382,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_1.jpg,other-sign
2383,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_2.jpg,other-sign
2384,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_3.jpg,other-sign
2385,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_4.jpg,other-sign
2386,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_5.jpg,other-sign
2387,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_6.jpg,other-sign
2388,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_7.jpg,regulatory--turn-right--g3
2389,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_8.jpg,regulatory--no-turn-on-red--g2
2390,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_9.jpg,other-sign
2391,./lenet_images/-uy7fxqZa_l1SIaMr-TJCA_10.jpg,other-sign
2392,./lenet_images/-v0JB7xtQIEKkgICNMZXyg_0.jpg,warning--pedestrians-crossing--g4
2393,./lenet_images/-v0JB7xtQIEKkgICNMZXyg_1.jpg,other-sign
2394,./lenet_images/-v0JB7xtQIEKkgICNMZXyg_2.jpg,other-sign
2395,./lenet_images/-v0JB7xtQIEKkgICNMZXyg_3.jpg,other-sign
2396,./lenet_images/-v0JB7xtQIEKkgICNMZXyg_4.jpg,other-sign
2397,./lenet_images/-v1ewFyhIlVvV1OZlmtCbA_0.jpg,warning--curve-right--g1
2398,./lenet_images/-v1ewFyhIlVvV1OZlmtCbA_1.jpg,other-sign
2399,./lenet_images/-v7b_dUz4S1Kjo85hUAdUw_0.jpg,information--parking--g1
2400,./lenet_images/-VCeONiRF2tN_A36MQETXQ_0.jpg,other-sign
2401,./lenet_images/-VCeONiRF2tN_A36MQETXQ_1.jpg,other-sign
2402,./lenet_images/-VhEfEcfULGANbna04M3BA_0.jpg,warning--winding-road-first-left--g2
2403,./lenet_images/-VhEfEcfULGANbna04M3BA_1.jpg,other-sign
2404,./lenet_images/-VhEfEcfULGANbna04M3BA_2.jpg,other-sign
2405,./lenet_images/-VhEfEcfULGANbna04M3BA_3.jpg,other-sign
2406,./lenet_images/-VK7KFiPhWtLyh6rrIRJrQ_0.jpg,other-sign
2407,./lenet_images/-VmfwD5K3SnrnAwUtgqpqg_0.jpg,warning--curve-left--g2
2408,./lenet_images/-VmfwD5K3SnrnAwUtgqpqg_1.jpg,complementary--maximum-speed-limit-45--g1
2409,./lenet_images/-VmfwD5K3SnrnAwUtgqpqg_2.jpg,other-sign
2410,./lenet_images/-VmfwD5K3SnrnAwUtgqpqg_3.jpg,other-sign
